OBJECTID,ISO,past.mean.perc,crop.mean.perc,land.conf,land.conf.norm
1288,DZA,0.352999993,0.647000007,0.2284,0.9136
1289,DZA,0.231000001,0.769000014,0.1776,0.7104
1290,DZA,0.276000001,0.724000007,0.1998,0.7992
1291,DZA,0.26699999,0.5,0.1335,0.534
1292,DZA,0.3345,0.650250003,0.2175,0.87
1293,DZA,0.339468619,0.660531383,0.2242,0.8968
1294,DZA,0.066333334,0.933666666,0.0619,0.2476
1295,DZA,0.118458513,0.866650862,0.1027,0.4108
1296,DZA,0,1,0,0
1297,DZA,0,1,0,0
1298,DZA,0.320400006,0.659999996,0.2115,0.846
1299,DZA,0.732414613,0.263994673,0.1934,0.7736
1300,DZA,0.497666667,0.502333333,0.25,1
1301,DZA,0.171829824,0.815999438,0.1402,0.5608
1302,DZA,0.577500001,0.27700001,0.16,0.64
1303,DZA,0.5,0.5,0.25,1
1304,DZA,0,1,0,0
1305,DZA,0.681500018,0.181500003,0.1237,0.4948
1306,DZA,0.187999994,0,0,0
1307,DZA,0.117999997,0,0,0
1308,DZA,0,1,0,0
1309,DZA,0.94323684,0.054797043,0.0517,0.2068
1310,DZA,0.024696044,0.97530396,0.0241,0.0964
1311,DZA,0.485369872,0.514630141,0.2498,0.9992
1312,DZA,0.503500007,0,0,0
1313,DZA,0.105250001,0.293499999,0.0309,0.1236
1314,DZA,0.147750002,0.616500005,0.0911,0.3644
1315,DZA,0,0,0,0
1316,DZA,0.184499994,0.815499991,0.1505,0.602
1317,DZA,0.46450001,0.535500005,0.2487,0.9948
1318,DZA,0.246999996,0.509333332,0.1258,0.5032
1319,DZA,0.222999997,0,0,0
1320,DZA,0,0,0,0
1321,DZA,0.26166667,0,0,0
1322,DZA,0.383825703,0.61617429,0.2365,0.946
1323,DZA,0.056499999,0,0,0
1324,DZA,0.577686165,0.04328541,0.025,0.1
1325,DZA,0,0,0,0
1326,DZA,0.843405687,0,0,0
1327,DZA,0.232500002,0.5,0.1163,0.4652
1328,DZA,0.319666674,0.333333333,0.1066,0.4264
1329,DZA,0.053125001,0,0,0
1330,DZA,0.096666669,0,0,0
1331,DZA,0.005184203,0.001091312,0,0
1332,DZA,0.364500001,0.409999989,0.1494,0.5976
1333,DZA,0,0.999374372,0,0
1334,DZA,0.364500001,0.409999989,0.1494,0.5976
1335,DZA,0,1,0,0
1336,DZA,0.0431467,0.278755625,0.012,0.048
1337,DZA,0.186138047,0.002564704,0.0005,0.002
1338,DZA,0.101500001,0,0,0
1339,DZA,0.001965743,0.993241599,0.002,0.008
1340,DZA,0,0.909500003,0,0
1341,DZA,0.002698844,0.997301156,0.0027,0.0108
1342,DZA,0.197156409,0.802843591,0.1583,0.6332
1343,DZA,0.057734109,0.773273779,0.0446,0.1784
1344,DZA,0.100000001,0.674500003,0.0675,0.27
1345,DZA,0.043544734,0.858261893,0.0374,0.1496
1346,DZA,0.150504279,0.199698778,0.0301,0.1204
1347,DZA,0.040893524,0.889383667,0.0364,0.1456
1348,DZA,0.124012357,0.084474637,0.0105,0.042
1349,DZA,0.159936475,0.823717045,0.1317,0.5268
1350,DZA,0,0.624919523,0,0
1351,DZA,0.216566962,0.506236799,0.1096,0.4384
1352,DZA,0,0.5165,0,0
1353,DZA,0.034057628,0.965921441,0.0329,0.1316
1354,DZA,0.041000001,0.5,0.0205,0.082
1355,DZA,0.107488655,0.009259018,0.001,0.004
1356,DZA,0.309708991,0.01249784,0.0039,0.0156
1357,DZA,0.198499992,0.578499988,0.1148,0.4592
1358,DZA,0.041670437,0.69138742,0.0288,0.1152
1359,DZA,0.257350261,0.742649738,0.1911,0.7644
1360,DZA,0.021426926,0.215374817,0.0046,0.0184
1361,DZA,0,0,0,0
1362,DZA,0,1,0,0
1363,DZA,0.024666667,0.747666677,0.0184,0.0736
1364,DZA,0.106880826,0.852780192,0.0911,0.3644
1365,DZA,0.017057489,0.94277543,0.0161,0.0644
1366,DZA,0.0629396,0.663239267,0.0417,0.1668
1367,DZA,0.178500004,0.637000024,0.1137,0.4548
1368,DZA,0.375718978,0.618606589,0.2324,0.9296
1369,DZA,0.000726798,0.998869642,0.0007,0.0028
1370,DZA,0.73179298,0.07441506,0.0545,0.218
1371,DZA,0.061247904,0.898369712,0.055,0.22
1372,DZA,0.001178207,0.998821809,0.0012,0.0048
1373,DZA,0.007799563,0.988335234,0.0077,0.0308
1374,DZA,0.167000001,0.421999991,0.0705,0.282
1375,DZA,0.297108927,0.487123091,0.1447,0.5788
1376,DZA,0.146144233,0.028318087,0.0041,0.0164
1377,DZA,0.024666667,0.301333328,0.0074,0.0296
1378,DZA,0.001387445,0.547729499,0.0008,0.0032
1379,DZA,0.075508327,0.705973772,0.0533,0.2132
1380,DZA,0,1,0,0
1381,DZA,0.245231308,0.000666653,0.0002,0.0008
1382,DZA,0.071572849,0.425395301,0.0304,0.1216
1383,DZA,0.741045332,0.233724358,0.1732,0.6928
1384,DZA,0.539570331,0.25089529,0.1354,0.5416
1385,DZA,0.368340981,0.631658999,0.2327,0.9308
1386,DZA,0,1,0,0
1387,DZA,0.215499997,0.698500007,0.1505,0.602
1388,DZA,0.177000001,0.63000001,0.1115,0.446
1389,DZA,0.359608839,0,0,0
1390,DZA,0.030499999,0.96949999,0.0296,0.1184
1391,DZA,0.077024169,0.604197398,0.0465,0.186
1392,DZA,0.200333332,0.538333337,0.1078,0.4312
1393,DZA,0.273659666,0.121041785,0.0331,0.1324
1394,DZA,0.248999998,0.048,0.012,0.048
1395,DZA,0.072499998,0.588500008,0.0427,0.1708
1396,DZA,0,1,0,0
1397,DZA,0.021,0.979000002,0.0206,0.0824
1398,DZA,0.144177057,0.855822918,0.1234,0.4936
1399,DZA,0.4567148,0.543285199,0.2481,0.9924
1400,DZA,0.512001148,0.021945276,0.0112,0.0448
1401,DZA,0.550764103,0.08997463,0.0496,0.1984
1402,DZA,0.625875245,0.057076673,0.0357,0.1428
1403,DZA,0.052666669,0.338333334,0.0178,0.0712
1404,DZA,0.417371386,0.134936554,0.0563,0.2252
1405,DZA,0.306668272,0.105244375,0.0323,0.1292
1406,DZA,0.262045356,0.737954644,0.1934,0.7736
1407,DZA,0.182512643,0.491081047,0.0896,0.3584
1408,DZA,0.31476753,0.682834688,0.2149,0.8596
1409,DZA,0.248246862,0.733853155,0.1822,0.7288
1410,DZA,0,0,0,0
1411,DZA,0.344108423,0,0,0
1412,DZA,0.209522971,0.572183337,0.1199,0.4796
1413,DZA,0.326977092,0.460813057,0.1507,0.6028
1414,DZA,0.088994175,0.911005835,0.0811,0.3244
1415,DZA,0.368576241,0.379549727,0.1399,0.5596
1416,DZA,0.001924146,0.998075862,0.0019,0.0076
1417,DZA,0.308616399,0.690530952,0.2131,0.8524
1418,DZA,0,0,0,0
1419,DZA,0.138271414,0.419607037,0.058,0.232
1420,DZA,0.230220994,0.769779018,0.1772,0.7088
1421,DZA,0.553663325,0.433828444,0.2402,0.9608
1422,DZA,0.68551557,0.238757688,0.1637,0.6548
1423,DZA,0.69054402,0.294764667,0.2035,0.814
1424,DZA,0,1,0,0
1425,DZA,0.171924016,0.768035353,0.132,0.528
1426,DZA,0.090829358,0.592542145,0.0538,0.2152
1427,DZA,0.751235506,0.214172877,0.1609,0.6436
1428,DZA,0.650000006,0.349999994,0.2275,0.91
1429,DZA,0.10851257,0.801878862,0.087,0.348
1430,DZA,0.010801432,0.530598559,0.0057,0.0228
1431,DZA,0.654066699,0.320220696,0.2094,0.8376
1432,DZA,0.270963191,0.72903678,0.1975,0.79
1433,DZA,0.151826006,0.838210195,0.1273,0.5092
1434,DZA,0.393679631,0.200340841,0.0789,0.3156
1435,DZA,0.855666677,0.066333335,0.0568,0.2272
1436,DZA,0.456500009,0.543500006,0.2481,0.9924
1437,DZA,0.243999995,0.755999982,0.1845,0.738
1438,DZA,0.047003896,0.95299611,0.0448,0.1792
1439,DZA,0.044,0.956,0.0421,0.1684
1440,DZA,0,1,0,0
1441,DZA,0.050500002,0.045499999,0.0023,0.0092
1442,DZA,0.454000004,0.493000008,0.2238,0.8952
1443,DZA,0.415818189,0.584181785,0.2429,0.9716
1444,DZA,0.4308787,0.012236329,0.0053,0.0212
1445,DZA,0.529999994,0.045499999,0.0241,0.0964
1446,DZA,0.083500002,0.916500002,0.0765,0.306
1447,DZA,0.852737501,0.089936422,0.0767,0.3068
1448,DZA,0.867500007,0.132499997,0.1149,0.4596
1449,DZA,0.036499999,0.963499993,0.0352,0.1408
1450,DZA,0.578711095,0.421160907,0.2437,0.9748
1451,DZA,0.240333329,0.701333324,0.1686,0.6744
1452,DZA,0.542499989,0.139500003,0.0757,0.3028
1453,DZA,0.310591574,0.681920392,0.2118,0.8472
1454,DZA,0.568000004,0.146500006,0.0832,0.3328
1455,DZA,0.752499998,0.247500002,0.1862,0.7448
1456,DZA,0.312499989,0.687499985,0.2148,0.8592
1457,DZA,0.22088965,0.686934247,0.1517,0.6068
1458,DZA,0.448999994,0.417499989,0.1875,0.75
1459,DZA,0.548214144,0.095617025,0.0524,0.2096
1460,DZA,0.302973209,0.691474578,0.2095,0.838
1461,DZA,0.88499999,0.115000002,0.1018,0.4072
1462,DZA,0.358311528,0.614388289,0.2201,0.8804
1463,DZA,0.066702821,0.606031215,0.0404,0.1616
1464,DZA,0.2699085,0.730091489,0.1971,0.7884
1465,DZA,0.693069524,0.288084527,0.1997,0.7988
1466,DZA,0.451333328,0.47966667,0.2165,0.866
1467,DZA,0.151292749,0.848707252,0.1284,0.5136
1468,DZA,0.106000001,0.811666667,0.086,0.344
1469,DZA,0.072400001,0.918800008,0.0665,0.266
1470,DZA,0,1,0,0
1471,DZA,0.12325,0.706750002,0.0871,0.3484
1472,DZA,0.001003164,0.939333319,0.0009,0.0036
1473,DZA,0.316500004,0.531999996,0.1684,0.6736
1474,DZA,0.242725274,0.757274721,0.1838,0.7352
1475,DZA,0.206542023,0.793457964,0.1639,0.6556
1476,DZA,0.709269837,0.114992978,0.0816,0.3264
1477,DZA,0.589884561,0.410115425,0.2419,0.9676
1478,DZA,0.4485,0.516499996,0.2317,0.9268
1479,DZA,0.469008437,0.530991553,0.249,0.996
1480,DZA,0.144999998,0.854999999,0.124,0.496
1481,DZA,0.28949389,0.707705763,0.2049,0.8196
1482,DZA,0.557194212,0.442805807,0.2467,0.9868
1483,DZA,0.593499988,0.406500004,0.2413,0.9652
1484,DZA,0,1,0,0
1485,DZA,0.412153877,0.451204217,0.186,0.744
1486,DZA,0.004,0.995999992,0.004,0.016
1487,DZA,0.050264531,0.890321877,0.0448,0.1792
1488,DZA,0.027829003,0.972170998,0.0271,0.1084
1489,DZA,0.08433333,0.91566666,0.0772,0.3088
1490,DZA,0.183744827,0.81625518,0.15,0.6
1491,DZA,0.264054883,0.735945127,0.1943,0.7772
1492,DZA,0.727000013,0.257999986,0.1876,0.7504
1493,DZA,0.097999997,0.90200001,0.0884,0.3536
1494,DZA,0.074500002,0.925500005,0.0689,0.2756
1495,DZA,0.240500011,0.759499997,0.1827,0.7308
1496,DZA,0.478500009,0.460999995,0.2206,0.8824
1497,DZA,0.176820423,0.82317956,0.1456,0.5824
1498,DZA,0.652967135,0.346927485,0.2265,0.906
1499,DZA,0.275083879,0.724916126,0.1994,0.7976
1500,DZA,0.391659172,0.608340832,0.2383,0.9532
1501,DZA,0.485499988,0.487499993,0.2367,0.9468
1502,DZA,0.179499999,0.820499986,0.1473,0.5892
1503,DZA,0.090500001,0.909500003,0.0823,0.3292
1504,DZA,0.260000005,0.659333328,0.1714,0.6856
1505,DZA,0,1,0,0
1506,DZA,0.370250002,0.151500002,0.0561,0.2244
1507,DZA,0.098333329,0.901666661,0.0887,0.3548
1508,DZA,0.79143003,0.089860851,0.0711,0.2844
1509,DZA,0,1,0,0
1510,DZA,0.413833335,0.58616667,0.2426,0.9704
1511,DZA,0.750499994,0.036499999,0.0274,0.1096
1512,DZA,0,1,0,0
1513,DZA,0.075333332,0.924666663,0.0697,0.2788
1514,DZA,0.498043635,0.497808003,0.2479,0.9916
1515,DZA,0.48182654,0.107459819,0.0518,0.2072
1516,DZA,0.293000001,0.706999987,0.2072,0.8288
1517,DZA,0.566999972,0.432999998,0.2455,0.982
1518,DZA,0.867000014,0.133000001,0.1153,0.4612
1519,DZA,0.200620272,0.799379736,0.1604,0.6416
1520,DZA,0.499364761,0.150832656,0.0753,0.3012
1521,DZA,0.081060613,0.918939389,0.0745,0.298
1522,DZA,0.211500004,0.788500011,0.1668,0.6672
1523,DZA,0.187999994,0.812000006,0.1527,0.6108
1524,DZA,0.290088575,0.694092198,0.2013,0.8052
1525,DZA,0.720499992,0.2795,0.2014,0.8056
1526,DZA,0.067045723,0.932954277,0.0626,0.2504
1527,DZA,0.280499995,0.719500005,0.2018,0.8072
1528,DZA,0.291768501,0.708231488,0.2066,0.8264
1529,DZA,0.552499998,0.44749999,0.2472,0.9888
1530,DZA,0.612999976,0,0,0
1531,DZA,0.14985891,0.803989596,0.1205,0.482
1532,DZA,0.240782019,0.759217965,0.1828,0.7312
1533,DZA,0.073250004,0.926750004,0.0679,0.2716
1534,DZA,0.428000003,0.5,0.214,0.856
1535,DZA,0.323201489,0.646407316,0.2089,0.8356
1536,DZA,0.142666663,0.857333322,0.1223,0.4892
1537,DZA,0.811500013,0.188500002,0.153,0.612
1538,DZA,0.237500001,0.44749999,0.1063,0.4252
1539,DZA,0.300999999,0.6065,0.1826,0.7304
1540,DZA,0.294749998,0.477499992,0.1407,0.5628
1541,DZA,0.456333329,0.543666661,0.2481,0.9924
1542,DZA,0.617999986,0.381999988,0.2361,0.9444
1543,DZA,0.050500002,0.949499995,0.0479,0.1916
1544,DZA,0.642500013,0.357500002,0.2297,0.9188
1545,DZA,0.95449999,0.013,0.0124,0.0496
1546,DZA,0.325499997,0.674500018,0.2195,0.878
1547,DZA,0.336500015,0.663499996,0.2233,0.8932
1548,DZA,0,1,0,0
1549,DZA,0,1,0,0
1550,DZA,0.417333345,0.476999998,0.1991,0.7964
1551,DZA,0,1,0,0
1552,DZA,0.34210905,0.65789095,0.2251,0.9004
1553,DZA,0.678681034,0.305577703,0.2074,0.8296
1554,DZA,0.16392701,0.462950984,0.0759,0.3036
1555,DZA,0.943000004,0.057,0.0538,0.2152
1556,DZA,0.403008694,0.596991301,0.2406,0.9624
1557,DZA,0.050500002,0.949499995,0.0479,0.1916
1558,DZA,0.413823064,0.586176933,0.2426,0.9704
1559,DZA,0.355500013,0,0,0
1560,DZA,0.116457435,0.883542562,0.1029,0.4116
1561,DZA,0.456,0.544,0.2481,0.9924
1562,DZA,0,1,0,0
1563,DZA,0.380200003,0.366000004,0.1392,0.5568
1564,DZA,0.753741476,0.176892917,0.1333,0.5332
1565,DZA,0.519333343,0,0,0
1566,DZA,0.983500004,0.0165,0.0162,0.0648
1567,DZA,0.267255355,0.457982445,0.1224,0.4896
1568,DZA,0.375499994,0.624499999,0.2345,0.938
1569,DZA,0.354749989,0.64525,0.2289,0.9156
1570,DZA,0.243250002,0.25,0.0608,0.2432
1571,DZA,0.765000015,0.145000003,0.1109,0.4436
1572,DZA,0.453500001,0.02475,0.0112,0.0448
1573,DZA,0.830000013,0.169999998,0.1411,0.5644
1574,DZA,0.137333336,0.862666667,0.1185,0.474
1575,DZA,0.150000006,0.552499998,0.0829,0.3316
1576,DZA,0.037003728,0.002715041,0.0001,0.0004
1577,DZA,0.265500009,0.734500006,0.195,0.78
1578,DZA,0.59230153,0.285174059,0.1689,0.6756
1579,DZA,0.538500004,0,0,0
1580,DZA,0.782000005,0.217999995,0.1705,0.682
1581,DZA,0.286000013,0.714000002,0.2042,0.8168
1582,DZA,0.265333338,0.326666666,0.0867,0.3468
1583,DZA,0.452333341,0.329999993,0.1493,0.5972
1584,DZA,0.476000011,0.498666664,0.2374,0.9496
1585,DZA,0.859792255,0.101291775,0.0871,0.3484
1586,DZA,0.344000002,0.373666666,0.1285,0.514
1587,DZA,0.035999998,0.963999987,0.0347,0.1388
1588,DZA,0.280499995,0.719500005,0.2018,0.8072
1589,DZA,0.117490571,0.875219975,0.1028,0.4112
1590,DZA,0.874500006,0.046999998,0.0411,0.1644
1591,DZA,0.598,0.40200001,0.2404,0.9616
1592,DZA,0.193333328,0.806666662,0.156,0.624
1593,DZA,1,0,0,0
1594,DZA,0.399999996,0.398333331,0.1593,0.6372
1595,DZA,0.164666673,0.085999995,0.0142,0.0568
1596,DZA,0.773499995,0.226500005,0.1752,0.7008
1597,DZA,0.720750004,0.114750001,0.0827,0.3308
1598,DZA,0.281500012,0.718500003,0.2023,0.8092
1599,DZA,0.23666666,0.763333321,0.1807,0.7228
1600,DZA,0.531499982,0.468500003,0.249,0.996
1601,DZA,0.085000001,0.820799997,0.0698,0.2792
1602,DZA,0.121333331,0.878666659,0.1066,0.4264
1603,DZA,0.059,0.941,0.0555,0.222
1604,DZA,0.293985245,0.163508015,0.0481,0.1924
1605,DZA,0.442500003,0.041749999,0.0185,0.074
1606,DZA,0.757499993,0.242499992,0.1837,0.7348
1607,DZA,0.470196198,0.529440365,0.2489,0.9956
1608,DZA,0.790499993,0.209499992,0.1656,0.6624
1609,DZA,0.524250001,0.365000002,0.1914,0.7656
1610,DZA,0.224333338,0,0,0
1611,DZA,0.320971496,0.0871874,0.028,0.112
1612,DZA,0.048999999,0.951000005,0.0466,0.1864
1613,DZA,0.711745875,0.090420012,0.0644,0.2576
1614,DZA,0.234833329,0.032499999,0.0076,0.0304
1615,DZA,0.142999999,0,0,0
1616,DZA,0.50666666,0.49333333,0.25,1
1617,DZA,0.61500001,0.286999993,0.1765,0.706
1618,DZA,0.253333335,0.166666667,0.0422,0.1688
1619,DZA,0.16,0.840000004,0.1344,0.5376
1620,DZA,0.556999991,0.248000006,0.1381,0.5524
1621,DZA,0.428499997,0.493500002,0.2115,0.846
1622,DZA,0.357250009,0.404999994,0.1447,0.5788
1623,DZA,0.931499988,0.068499997,0.0638,0.2552
1624,DZA,0.134000002,0,0,0
1625,DZA,0.187666667,0.125666668,0.0236,0.0944
1626,DZA,0.20696619,0.055298556,0.0114,0.0456
1627,DZA,0.120988533,0.034443337,0.0042,0.0168
1628,DZA,0.068707793,0.016010514,0.0011,0.0044
1629,DZA,0,0,0,0
1630,DZA,0.480666667,0,0,0
1631,DZA,0,0,0,0
1632,DZA,0.344999999,0.655000001,0.226,0.904
1633,DZA,0.507500008,0.408499986,0.2073,0.8292
1634,DZA,0.154890184,0.845109815,0.1309,0.5236
1635,DZA,0.236499995,0.763500005,0.1806,0.7224
1636,DZA,0.63064516,0,0,0
1637,DZA,0.244875004,0,0,0
1638,DZA,0.227874999,0,0,0
1639,DZA,0.312666672,0.434666663,0.1359,0.5436
1640,DZA,0.205833332,0.166666667,0.0343,0.1372
1641,DZA,0.749500006,0.250500001,0.1877,0.7508
1642,DZA,0.433500014,0.566499993,0.2456,0.9824
1643,DZA,0.454000006,0.291999996,0.1326,0.5304
1644,DZA,0.462600005,0,0,0
1645,DZA,0.528250009,0.32925,0.1739,0.6956
1646,DZA,0.352666666,0.63866666,0.2252,0.9008
1647,DZA,0.553000003,0.446999997,0.2472,0.9888
1648,DZA,0.769666672,0.103666663,0.0798,0.3192
1649,DZA,0.828500003,0,0,0
1650,DZA,0.335867815,0.58591405,0.1968,0.7872
1651,DZA,0.518428575,0.072142856,0.0374,0.1496
1652,DZA,0.310499993,0.4325,0.1343,0.5372
1653,DZA,0.139500003,0,0,0
1654,DZA,0.286167468,0.359636355,0.1029,0.4116
1655,DZA,0.15555229,0.8315647,0.1294,0.5176
1656,DZA,0.490799993,0,0,0
1657,DZA,1,0,0,0
1658,DZA,0.666666667,0,0,0
1659,DZA,0.050999999,0.5,0.0255,0.102
1660,DZA,0.413808423,0.583952488,0.2416,0.9664
1661,DZA,0.3678,0.047600001,0.0175,0.07
1662,DZA,0.386499997,0,0,0
1663,DZA,0.406499989,0.42050001,0.1709,0.6836
1664,DZA,0.435874017,0.564125996,0.2459,0.9836
1665,DZA,0.032000002,0,0,0
1666,DZA,0.071297698,0.928702296,0.0662,0.2648
1667,DZA,0.554499999,0,0,0
1668,DZA,0.755000025,0.244000003,0.1842,0.7368
1669,DZA,0.166965932,0,0,0
1670,DZA,0.151666671,0.717666666,0.1088,0.4352
1671,DZA,0.264159137,0,0,0
1672,DZA,0.819273775,0.180726212,0.1481,0.5924
1673,DZA,0.206538461,0.153846154,0.0318,0.1272
1674,DZA,0.485380499,0.384846726,0.1868,0.7472
1675,DZA,0.326999992,0.672999993,0.2201,0.8804
1676,DZA,0.093896257,0,0,0
1677,DZA,0.296499997,0,0,0
1678,DZA,0.506499991,0,0,0
1679,DZA,0.360500008,0,0,0
1680,DZA,0.013,0,0,0
1681,DZA,0.066,0.333333333,0.022,0.088
1682,DZA,0.332749996,0.0385,0.0128,0.0512
1683,DZA,0.171333329,0.628999998,0.1078,0.4312
1684,DZA,0.017715398,0.982284603,0.0174,0.0696
1685,DZA,0,1,0,0
1686,DZA,0,0,0,0
1687,DZA,0.304333329,0.490333329,0.1492,0.5968
1688,DZA,0.249954209,0.748548781,0.1871,0.7484
1689,DZA,0.120999999,0.878999993,0.1064,0.4256
1690,DZA,0.270804879,0.729195127,0.1975,0.79
1691,DZA,0.066846446,0.904038592,0.0604,0.2416
1692,DZA,0.010666667,0,0,0
1693,DZA,0,0,0,0
1694,DZA,0.399750002,0.382249996,0.1528,0.6112
1695,DZA,0.357296737,0.344602507,0.1231,0.4924
1696,DZA,0.500986174,0.499013826,0.25,1
1697,DZA,0.791376489,0,0,0
1698,DZA,0.013526363,0.986473643,0.0133,0.0532
1699,DZA,0.395666679,0.604333331,0.2391,0.9564
1700,DZA,0,0,0,0
1701,DZA,0.300055795,0.699944195,0.21,0.84
1702,DZA,0,0,0,0
1703,DZA,0.019714285,0,0,0
1704,DZA,0,0,0,0
1705,DZA,0.038999999,0,0,0
1706,DZA,0,0,0,0
1707,DZA,0.123750001,0.091750003,0.0114,0.0456
1708,DZA,0.037500001,0.7095,0.0266,0.1064
1709,DZA,0.121166666,0.0455,0.0055,0.022
1710,DZA,0.011931609,0.578221608,0.0069,0.0276
1711,DZA,0.388333329,0.526666661,0.2045,0.818
1712,DZA,0.790000021,0,0,0
1713,DZA,0.045249999,0,0,0
1714,DZA,0.399174853,0.600643434,0.2398,0.9592
1715,DZA,0.094999999,0,0,0
1716,DZA,0,0,0,0
1717,DZA,0.436,0.38499999,0.1679,0.6716
1718,DZA,0.794760875,0,0,0
1719,DZA,0.150000006,0.849999994,0.1275,0.51
1720,DZA,0.361399999,0.2,0.0723,0.2892
1721,DZA,0.432253405,0.495021068,0.214,0.856
1722,DZA,0.162499994,0.837500006,0.1361,0.5444
1723,DZA,0.104999997,0.5,0.0525,0.21
1724,DZA,0.298322969,0,0,0
1725,DZA,0.040190058,0.882989658,0.0355,0.142
1726,DZA,0,0,0,0
1727,DZA,0.039,0.150833329,0.0059,0.0236
1728,DZA,0.281491598,0.718508419,0.2023,0.8092
1729,DZA,0.394000009,0.559499994,0.2204,0.8816
1730,DZA,0.254265036,0.743736795,0.1891,0.7564
1731,DZA,0.004,0,0,0
1732,DZA,0.0015,0.99849999,0.0015,0.006
1733,DZA,0.930999994,0,0,0
1734,DZA,0.145500004,0,0,0
1735,DZA,0.264499992,0.235499993,0.0623,0.2492
1736,DZA,0,0,0,0
1737,DZA,0.219333343,0.375333334,0.0823,0.3292
1738,DZA,0.387500003,0.470999986,0.1825,0.73
1739,DZA,0.202712748,0.794240026,0.161,0.644
1740,DZA,0,0.25,0,0
1741,DZA,0,0,0,0
1742,DZA,0,0.022698798,0,0
1743,DZA,0.6875,0.312499993,0.2148,0.8592
1744,DZA,0.150999993,0.190500006,0.0288,0.1152
1745,DZA,0.237533383,0,0,0
1746,DZA,0.280571431,0.572428572,0.1606,0.6424
1747,DZA,0.526777336,0.164180596,0.0865,0.346
1748,DZA,0.132077903,0.828441404,0.1094,0.4376
1749,DZA,0.224108153,0.491870458,0.1102,0.4408
1750,DZA,0.249666661,0.400000001,0.0999,0.3996
1751,DZA,0.360554568,0.59427414,0.2143,0.8572
1752,DZA,0.414717012,0.112814434,0.0468,0.1872
1753,DZA,0.476500005,0.159500003,0.076,0.304
1754,DZA,0.151249997,0.168249995,0.0254,0.1016
1755,DZA,0.080645245,0.814612476,0.0657,0.2628
1756,DZA,0.438500002,0.066,0.0289,0.1156
1757,DZA,0.209030621,0.716693168,0.1498,0.5992
1758,DZA,0.286333327,0.548666666,0.1571,0.6284
1759,DZA,0.330666661,0.666666667,0.2204,0.8816
1760,DZA,0,0,0,0
1761,DZA,0.72300002,0.126000002,0.0911,0.3644
1762,DZA,0.45099999,0.336499989,0.1518,0.6072
1763,DZA,0.359999999,0,0,0
1764,DZA,0.6065,0.332499993,0.2017,0.8068
1765,DZA,0.288666667,0.106666664,0.0308,0.1232
1766,DZA,0.709666664,0,0,0
1767,DZA,0.486500014,0.513499989,0.2498,0.9992
1768,DZA,0.5085,0.49149999,0.2499,0.9996
1769,DZA,0.046500001,0.895500004,0.0416,0.1664
1770,DZA,0.146333329,0.333333333,0.0488,0.1952
1771,DZA,0.496000002,0.212000004,0.1052,0.4208
1772,DZA,0.116500003,0,0,0
1773,DZA,0.214999999,0.1505,0.0324,0.1296
1774,DZA,0.189571425,0,0,0
1775,DZA,0.267180001,0.710121083,0.1897,0.7588
1776,DZA,0.320200006,0.4536,0.1452,0.5808
1777,DZA,0.443800008,0.556200001,0.2468,0.9872
1778,DZA,0.22908674,0,0,0
1779,DZA,0.715249993,0,0,0
1780,DZA,0,1,0,0
1781,DZA,0.478500012,0.4595,0.2199,0.8796
1782,DZA,0.377999995,0,0,0
1783,DZA,0.271000005,0.729000002,0.1976,0.7904
1784,DZA,0.245124209,0.745475093,0.1827,0.7308
1785,DZA,0.375999995,0.623999998,0.2346,0.9384
1786,DZA,0.503000001,0.496999999,0.25,1
1787,DZA,0,0,0,0
1788,DZA,0.04775,0,0,0
1789,DZA,0.894815463,0,0,0
1790,DZA,0.874197279,0.125802718,0.11,0.44
1791,DZA,0.100838439,0.795887258,0.0803,0.3212
1792,DZA,0.575000003,0.34625,0.1991,0.7964
1793,DZA,0.023666667,0,0,0
1794,DZA,0.337999992,0.662,0.2238,0.8952
1795,DZA,0.612666667,0.333333333,0.2042,0.8168
1796,DZA,0.292666669,0,0,0
1797,DZA,0.429004483,0.570995521,0.245,0.98
1798,DZA,0.418666668,0.304666658,0.1276,0.5104
1799,DZA,0.851210208,0.148789802,0.1267,0.5068
1800,DZA,0.628666679,0.021333334,0.0134,0.0536
1801,DZA,0.09133333,0,0,0
1802,DZA,0.3282,0,0,0
1803,DZA,0.332500003,0.167500004,0.0557,0.2228
1804,DZA,0,0,0,0
1805,DZA,0,0,0,0
1806,DZA,0.558608695,0,0,0
1807,DZA,0.061500002,0.5,0.0308,0.1232
1808,DZA,0.425500005,0.5,0.2128,0.8512
1809,DZA,0.618000001,0.2,0.1236,0.4944
1810,DZA,0.0235,0,0,0
1811,DZA,0.292566677,0.235791119,0.069,0.276
1812,DZA,0.578999986,0.420999989,0.2438,0.9752
1813,DZA,0,0.5,0,0
1814,DZA,0.798000008,0,0,0
1815,DZA,0.482500002,0,0,0
1816,DZA,0.127499998,0.5,0.0637,0.2548
1817,DZA,0.250333339,0.586999993,0.1469,0.5876
1818,DZA,0.5,0,0,0
1819,DZA,0.256618601,0.739880112,0.1899,0.7596
1820,DZA,0.744333347,0.255666663,0.1903,0.7612
1821,DZA,0.615999997,0.384000003,0.2365,0.946
1822,DZA,0.402333329,0.597666676,0.2405,0.962
1823,DZA,0.168214285,0,0,0
1824,DZA,0.69965581,0.239437848,0.1675,0.67
1825,DZA,0.115416398,0.009667373,0.0011,0.0044
