OBJECTID,ISO,flood.freq.mean,drought.freq.mean
103351,LBY,0,0
103352,LBY,0,0
103353,LBY,0,0
103354,LBY,0,0
103355,LBY,0,0
103356,LBY,0,0
103357,LBY,0,0
103358,LBY,0.000716885,0
105093,MWI,4,9
105094,MWI,4,9
105095,MWI,4,9
105096,MWI,4,9
105097,MWI,4,9
105098,MWI,4,9
105099,MWI,4,9
105100,MWI,4,9
105101,MWI,1,9
105102,MWI,4,9
105103,MWI,1,9
105104,MWI,4,9
105105,MWI,1,9
105106,MWI,1,9
105107,MWI,1,9
105108,MWI,4,9
105109,MWI,7,9
105110,MWI,7,9
105111,MWI,7,9
105112,MWI,7,9
105113,MWI,7,9
105114,MWI,7,9
105115,MWI,7,9
105116,MWI,7,9
105117,MWI,4,8
105118,MWI,4,8
105119,MWI,4,8
105120,MWI,4,8
105121,MWI,4,8.5
105122,MWI,4,9
105123,MWI,4,9
105124,MWI,4,9
105125,MWI,2.5,9
105126,MWI,2.5,9
105127,MWI,4,8.5
105128,MWI,1,9
105129,MWI,1,9
105130,MWI,0.95,6.944444444
105131,MWI,1,9
105132,MWI,1,9
105133,MWI,1,8.8
105134,MWI,1,9
105135,MWI,3.483822009,6.867668716
105136,MWI,1.957627119,8.974358974
105137,MWI,1,9
105138,MWI,1,9
105139,MWI,1,9
105140,MWI,7,9
105141,MWI,4,9
105142,MWI,7,9
105143,MWI,4,9
105144,MWI,4,9
105145,MWI,4,9
105146,MWI,4,9
105147,MWI,4,9
105148,MWI,7,9
105149,MWI,4,9
105150,MWI,4,9
105151,MWI,4,9
105152,MWI,4,9
105153,MWI,4,9
105154,MWI,4,9
105155,MWI,7,9
105156,MWI,7,9
105157,MWI,4,9
105158,MWI,4,9
105159,MWI,4,9
105160,MWI,4,9
105161,MWI,4,9
105162,MWI,1,8
105163,MWI,4,9
105164,MWI,4,9
105165,MWI,4,9
105166,MWI,4,9
105167,MWI,4,8
105168,MWI,4,9
105169,MWI,4,8
105170,MWI,4,8
105171,MWI,4,9
105172,MWI,4,9
105173,MWI,4,9
105174,MWI,7,9
105175,MWI,7,9
105176,MWI,4,9
105177,MWI,4,9
105178,MWI,4,9
105179,MWI,4,9
105180,MWI,7,9
105181,MWI,4,9
105182,MWI,4,9
105183,MWI,7,9
105184,MWI,4,9
105185,MWI,4,9
105186,MWI,4,9
105187,MWI,4,9
105188,MWI,4,9
105189,MWI,4,9
105190,MWI,4,9
105191,MWI,7,9
105192,MWI,4,9
105193,MWI,4,9
105194,MWI,4,9
105195,MWI,4,9
105196,MWI,4,5.696856758
105197,MWI,2.443912321,9.125089323
105198,MWI,4,9.084877703
105199,MWI,2,9
105200,MWI,1,9
105201,MWI,1.75,9
105202,MWI,2,9
105203,MWI,1,9
105204,MWI,4,9
105205,MWI,4,9
105206,MWI,4,9
105207,MWI,7,0.474269005
105208,MWI,4,9
105209,MWI,4,9
105210,MWI,4,9
105211,MWI,4,9
105212,MWI,4,9
105213,MWI,7,10
105214,MWI,4,9
105215,MWI,7,9
105216,MWI,7,9
105217,MWI,7,9
105218,MWI,7,9
105219,MWI,6.458130468,8.862682804
105220,MWI,4,9
105221,MWI,4,9
105222,MWI,4,9
105223,MWI,4,9
105224,MWI,2.545809149,6.234364556
105225,MWI,4,9
105226,MWI,3.692307692,8.470588235
105227,MWI,4,9
105228,MWI,2.668261308,9
105229,MWI,4,9
105230,MWI,4,9
105231,MWI,4,9
105232,MWI,4,9
105233,MWI,4,9
105234,MWI,4,9
105235,MWI,4,9
105236,MWI,4,9
105237,MWI,3.037733903,7.442471505
105238,MWI,7,9
105239,MWI,4,9
105241,MWI,4,9
105242,MWI,4,9
105243,MWI,4,9
105244,MWI,4,9
105245,MWI,4,9
105246,MWI,4,8.844264581
105247,MWI,4,9
105248,MWI,4,9
105249,MWI,4,9
105250,MWI,4,9
105251,MWI,4,9
105252,MWI,4,9
105253,MWI,1.523809524,8.571428571
105254,MWI,4,9
105255,MWI,4,8
105256,MWI,1.995117025,9
105257,MWI,4,8
105258,MWI,4,8
105259,MWI,4,9
105260,MWI,4,9
105261,MWI,7,10
105262,MWI,4,8
105263,MWI,4,8
105264,MWI,4,9
105265,MWI,2.429164695,9
105266,MWI,4,8
105267,MWI,4,9
105268,MWI,4,9
105269,MWI,4,9
105270,MWI,7,10
105271,MWI,4,9
105272,MWI,4,9
105273,MWI,3.88249663,8.288449698
105274,MWI,4,9
105275,MWI,4,9
105276,MWI,4,9
105277,MWI,4,9
105278,MWI,7,9
105279,MWI,7,9
105280,MWI,7,9
105281,MWI,7,9
105282,MWI,7,9
105283,MWI,7,9
105284,MWI,4,8
105285,MWI,4,9
105286,MWI,4,9
105287,MWI,4,9
105288,MWI,4,7.92485634
105289,MWI,4,9
105290,MWI,4,9
105291,MWI,4,10
105292,MWI,3.999955408,9.651507172
105293,MWI,4,9.089829114
105294,MWI,4,9
105295,MWI,1,9.5
105296,MWI,1,9
105297,MWI,1,9
105298,MWI,7,9
105299,MWI,4,9
105300,MWI,4,9
105301,MWI,4,9
105302,MWI,5.707600977,9
105303,MWI,4,9
105304,MWI,4,9
105305,MWI,7,5.571439531
105306,MWI,1,9
105307,MWI,1,9
105308,MWI,4,8
105309,MWI,4,8
105310,MWI,4,9
105311,MWI,4,8
105312,MWI,4,9
105313,MWI,7,10
105314,MWI,4,9
105315,MWI,7,9.214639448
105316,MWI,4,9
105317,MWI,4,9
105318,MWI,4,9
105319,MWI,4,9
105320,MWI,4,9
105321,MWI,4,9
105322,MWI,4,9
105323,MWI,4,9
105324,MWI,4,9
105325,MWI,3.220432767,7.547952152
105326,MWI,4,9
105327,MWI,7,9
105328,MWI,7,9
105329,MWI,4,9
105330,MWI,1,8.5
105331,MWI,1,9
105332,MWI,2,9
105333,MWI,7,9
105334,MWI,2.5,9
105335,MWI,4,9
105336,MWI,7,6.75
105337,MWI,7,9
105338,MWI,4,9
105339,MWI,4,9
105340,MWI,5.285714286,9
105341,MWI,7,9
105342,MWI,7,9
105344,MWI,7,9
105345,MWI,7,9
105346,MWI,7,9
105347,MWI,7,9
105348,MWI,7,9
105349,MWI,7,9
105350,MWI,7,9
105351,MWI,7,9
105352,MWI,7,9
105353,MWI,7,9
105354,MWI,7,9
105355,MWI,7,9
105356,MWI,7,9
105357,MWI,7,9
105358,MWI,7,9
105359,MWI,7,9
105360,MWI,7,9
105361,MWI,7,9
105362,MWI,7,9
105363,MWI,7,9
105364,MWI,6.771946712,9
105365,MWI,7,9
105366,MWI,5.174574077,8.194351378
105367,MWI,7,9
105368,MWI,7,9
105369,MWI,3.730635454,5.769470974
105370,MWI,7,9
105371,MWI,7,9
105372,MWI,7,9
105373,MWI,6.275862069,9
105374,MWI,0.363576174,2.403358089
105375,MWI,7,9
105376,MWI,6.941256608,9
105377,MWI,2.615635628,3.975356359
105378,MWI,5.157775516,7.102213368
105379,MWI,6.502647872,9
105380,MWI,6.5,9
105381,MWI,7,9
105382,MWI,7,9
105383,MWI,2.671974996,5.468193362
105384,MWI,7,9
105385,MWI,7,9
105386,MWI,0.005314563,4.244186943
105387,MWI,7,9
105388,MWI,5.429216114,8.156822113
105389,MWI,7,9
105390,MWI,7,9
105391,MWI,0.16337556,2.944060647
105392,MWI,5.082791099,8.571589662
105393,MWI,4.3125,8.4375
105394,MWI,2.377766004,4.132530895
105395,MWI,7,9
105396,MWI,4.75,9
105397,MWI,4.153846154,8.307692308
105398,MWI,2,4.5
105399,MWI,4,9
105400,MWI,3.44586523,7.514893849
105401,MWI,4,9
105402,MWI,3.878787879,9
105403,MWI,4,9
105404,MWI,4,9
105405,MWI,4,9
105406,MWI,3.431044076,3.331224377
105407,MWI,4,9
105408,MWI,4,9
105409,MWI,4,9
105410,MWI,3.868024843,8.990390355
105411,MWI,3.609756098,8.047058824
105412,MWI,4,9
105413,MWI,2.941897281,7.650153527
105415,MWI,4,9
105416,MWI,4,9
105417,MWI,4,9
105418,MWI,7,9
105419,MWI,4,9
105420,MWI,4,9
105421,MWI,7,9
105422,MWI,7,9
105423,MWI,1,9
105424,MWI,1,9
105425,MWI,4,8.5
105426,MWI,0.75,6.181818182
105427,MWI,1,9
105428,MWI,1,9
105430,MWI,1,8.8
105431,MWI,4,9
105432,MWI,4,9
105433,MWI,1,9
105434,MWI,7,9
105435,MWI,7,9
105436,MWI,4,9
105437,MWI,7,9
105438,MWI,4,9
105439,MWI,7,9
105440,MWI,4,9
105441,MWI,4,9
105442,MWI,4,9
105443,MWI,7,9
105444,MWI,1,9
105445,MWI,4,9
105446,MWI,1.963931874,9
105447,MWI,4,8
105448,MWI,4,9
105449,MWI,4,9
105450,MWI,4,9
105451,MWI,4,9
105452,MWI,7,9
105453,MWI,7,9
105454,MWI,2.543934492,9
105455,MWI,4,9
105456,MWI,4.507835988,9.31610472
105457,MWI,4,9
105458,MWI,4,9
105459,MWI,4,9
105460,MWI,4,9
105461,MWI,7,10
105462,MWI,4,9
105463,MWI,1,9
105464,MWI,4,8
105465,MWI,1,9
105466,MWI,1,9
105467,MWI,4,8
105468,MWI,4,9
105469,MWI,4,8
105470,MWI,4,9
105471,MWI,4,9
105472,MWI,4,9
105473,MWI,4,9
105474,MWI,4,9
105475,MWI,2.228463147,6.002648319
105476,MWI,4,9
105477,MWI,3.70724865,9
105478,MWI,4,9
105479,MWI,4,9
105480,MWI,4,9
105481,MWI,4,9
105482,MWI,4,9
105483,MWI,4,9
105484,MWI,4,8.8
105485,MWI,4,9
105486,MWI,4,9
105487,MWI,4,9
105488,MWI,4,9
105489,MWI,4,9
105490,MWI,4,9
105491,MWI,4,9
105492,MWI,4,9
105493,MWI,4,9
105494,MWI,4,9
105495,MWI,4,9
105496,MWI,4,9
105497,MWI,4,9
105498,MWI,4,9
105499,MWI,1,9
105500,MWI,4,9
105503,MWI,4,9
105504,MWI,4,9
105505,MWI,4,9
105506,MWI,1,9
105507,MWI,1,9
105508,MWI,4,8
105509,MWI,4,8
105510,MWI,4,8
105511,MWI,4,9
105512,MWI,4,9
105513,MWI,4,8
105514,MWI,4,8
105515,MWI,1,9
105516,MWI,7,9
105517,MWI,7,10
105518,MWI,7,9
105519,MWI,7,9
105520,MWI,7,9
105521,MWI,4,9
105522,MWI,4,9
105523,MWI,4,9
105524,MWI,2.820346905,6.874429501
105525,MWI,4,9
105526,MWI,4,8
105527,MWI,4,0.333012176
105528,MWI,4,9
105529,MWI,4,8
105530,MWI,4,9
105531,MWI,4,9
105532,MWI,4,9
105533,MWI,4,9
105534,MWI,4,9
105535,MWI,4,9
105536,MWI,4,9
105537,MWI,4,9
105538,MWI,4,9
105539,MWI,4,9
105540,MWI,4,9
105541,MWI,4,9
105542,MWI,4,9
105543,MWI,4,9
105544,MWI,4,9
105545,MWI,4,9
105546,MWI,4,9
105547,MWI,4,9
105548,MWI,2.823160032,9
105549,MWI,4,9
105550,MWI,4,9
105551,MWI,4,9
105552,MWI,4,9
105553,MWI,4,9
105554,MWI,4,9
105555,MWI,4,9
105556,MWI,4,9
105557,MWI,4,9
105558,MWI,4,9
105559,MWI,4,9
105560,MWI,4,9
105561,MWI,4,9
105562,MWI,4,9
105563,MWI,4,9
105564,MWI,4,9
105565,MWI,4,9
105566,MWI,4,9
105567,MWI,4,9
105568,MWI,4,9
105569,MWI,4,9
105570,MWI,4,9
105571,MWI,4,9
105572,MWI,4,9
105573,MWI,4,9
105574,MWI,4,9
105575,MWI,1,9
105576,MWI,1,9
105577,MWI,1,9
105578,MWI,1,9
105579,MWI,1,9
105580,MWI,3.699404863,9
105581,MWI,1,9
105582,MWI,3,9
105583,MWI,1,9
105584,MWI,4,9
105585,MWI,4,9
105586,MWI,4,9
105587,MWI,4,9
105588,MWI,4,8
105589,MWI,3.142918551,9
105590,MWI,3.781128866,9
105591,MWI,2.929895024,9
105592,MWI,1.441085704,9
105593,MWI,4,9
105594,MWI,4.54765975,9
105595,MWI,4,9
105596,MWI,4,9
105597,MWI,4,9
105598,MWI,1,9
105599,MWI,4,9
105600,MWI,4,9
105601,MWI,4,9
105602,MWI,4,7.666666667
105603,MWI,4,9
105604,MWI,4,9
105605,MWI,4,9
105606,MWI,3.5,9
105607,MWI,4,9
105608,MWI,7,9
105609,MWI,4,9
105610,MWI,4,9
105611,MWI,7,9
105612,MWI,4,9
105613,MWI,4,9
105614,MWI,4,9
105615,MWI,5.5,9
105616,MWI,4,9
105617,MWI,4,9
105618,MWI,4,9
105619,MWI,7,9
105620,MWI,4,9
105621,MWI,7,9
105622,MWI,4,9
105623,MWI,1,9
105624,MWI,1.042376209,9
105625,MWI,4,9
105626,MWI,3.965046563,9
105627,MWI,4,8
105628,MWI,1,9
105629,MWI,4,9
105630,MWI,4,8
105631,MWI,4,8
105632,MWI,4,8
105633,MWI,3.157894737,6.5
105634,MWI,4,9
105635,MWI,4,9
105636,MWI,4,9
105637,MWI,4,8
105638,MWI,4,8
105639,MWI,4,9
105640,MWI,4,9
105641,MWI,4,8
105642,MWI,4,9
105643,MWI,4,8
105644,MWI,4,8
105645,MWI,1,9
105646,MWI,4,9.644623643
105647,MWI,1,9
105648,MWI,1,9
105649,MWI,1.411764706,6.733333333
105650,MWI,0.818784292,6.278222379
105651,MWI,0.298694184,1.468319051
105652,MWI,4,9
105653,MWI,3.52686702,9
105654,MWI,4,9
105655,MWI,1,9
105656,MWI,4,9
105657,MWI,1,9
105658,MWI,1,9
105659,MWI,4,8
105660,MWI,4,8
105661,MWI,4,9
105662,MWI,4,9
105663,MWI,4,9
105664,MWI,4,9
105665,MWI,4,9
105666,MWI,4,9
105667,MWI,4,9
105668,MWI,4,9
105669,MWI,4,9
105670,MWI,4,9
105671,MWI,4,9
105672,MWI,4,9
105673,MWI,4,9
105674,MWI,1,8
105675,MWI,7,10
105676,MWI,4,8
105677,MWI,4,8
105678,MWI,4,9
105679,MWI,4,8
105680,MWI,0.889412082,4.500402461
105681,MWI,4,8
105682,MWI,1,9
105683,MWI,4,9
105684,MWI,1,9
105685,MWI,1,9
105686,MWI,4,8
105687,MWI,4,9
105688,MWI,4,9
105689,MWI,4,8
105690,MWI,4,9
105691,MWI,4,8
105692,MWI,4,8
105693,MWI,4,8.5
105694,MWI,4,9
105695,MWI,4,9
105696,MWI,4,9
105697,MWI,4,9
105698,MWI,4,9
105699,MWI,4,9
105700,MWI,4,9
105701,MWI,4,9
105702,MWI,4,9
105703,MWI,4,9
105704,MWI,4,9
105705,MWI,4,9
105706,MWI,4,9
105707,MWI,4,9
105708,MWI,4,9
105709,MWI,4,9
105710,MWI,4,9
105711,MWI,4,9
105712,MWI,4,9
105713,MWI,4,9
105714,MWI,4,9
105715,MWI,3.818181818,8.625
105716,MWI,4,9
105717,MWI,4,9
105718,MWI,4,9
105719,MWI,4,9
105720,MWI,4,9
105721,MWI,4,9
105722,MWI,4,9
105723,MWI,4,9
105724,MWI,4,9
105725,MWI,4,9
105726,MWI,4,9
105727,MWI,4,9
105728,MWI,4,9
105729,MWI,4,9
105730,MWI,4,9
105731,MWI,4,9
105732,MWI,4,9
105733,MWI,4,9
105734,MWI,4,9
105735,MWI,4,9
105736,MWI,4,9
105737,MWI,3.914285714,9
105738,MWI,4,9
105739,MWI,4,9
105740,MWI,4,9
105741,MWI,4,9
105742,MWI,4,9
105743,MWI,4,9
105744,MWI,4,9
105745,MWI,4,9
105746,MWI,4,9
105747,MWI,4,9
105748,MWI,4,9
105749,MWI,4,8
105750,MWI,4,9
105751,MWI,4,9
105752,MWI,4,9
105753,MWI,4,9
105754,MWI,4,9
105755,MWI,4,9
105756,MWI,4,9
105757,MWI,4,9
105758,MWI,4,1.59316222
105759,MWI,4,9
105760,MWI,1,9.333333333
105761,MWI,2.599671751,5.943614685
105762,MWI,1,9
105763,MWI,1,9
105764,MWI,1,9
105765,MWI,1,8.75
105766,MWI,1,8.5
105767,MWI,2.5,9.5
105768,MWI,0.6,5
105769,MWI,1,9
105770,MWI,2,9
105771,MWI,1,9
105772,MWI,1,9
105773,MWI,1,9
105774,MWI,2,6.333333333
105775,MWI,3.4,9.333333333
105776,MWI,1,9.4
105777,MWI,1,9.5
105778,MWI,1,9
105779,MWI,1,9
105780,MWI,4,9.666666667
105781,MWI,1,7.714285714
105782,MWI,2.8,9.428571429
105783,MWI,4,9.361874654
105784,MWI,4,9.5
105785,MWI,4,9.583492929
105786,MWI,4,10
105787,MWI,1,9
105788,MWI,1,9
105789,MWI,1,9
105790,MWI,1,9
105791,MWI,4,9
105792,MWI,1,9
105793,MWI,2.8,6.724137931
105794,MWI,1,9
105795,MWI,1,9
105796,MWI,1,9
105797,MWI,1,9
105798,MWI,1,9
105799,MWI,1,9
105800,MWI,1,9
105801,MWI,1,9
105802,MWI,2.722434054,9.652177587
105803,MWI,3.81000684,9
105804,MWI,1,9
105805,MWI,1,9
105806,MWI,1.098592973,4.63734199
105807,MWI,4,9.739290342
105808,MWI,1,9.25
105809,MWI,1,9
105810,MWI,1,9
105811,MWI,1,9
105812,MWI,1,9
105813,MWI,1,9
105814,MWI,3.93594948,8.528877342
105815,MWI,1,9
105816,MWI,1,9
105817,MWI,3.522016163,9.711928447
105818,MWI,1,9
105819,MWI,1,9
105820,MWI,3.133383003,8.083119288
105821,MWI,4,9.689418383
105822,MWI,1,9
105823,MWI,1,9
105824,MWI,1,9
105825,MWI,1,9
105826,MWI,4,9.333333333
105827,MWI,1,9
105828,MWI,1,9
105829,MWI,1,9
105830,MWI,1,9
105831,MWI,1,9
105832,MWI,1,9
105833,MWI,1.75,9
105834,MWI,1.992702424,7.154562242
105835,MWI,1.220736453,9
105836,MWI,1,9
105837,MWI,4,9
105838,MWI,1,9
105839,MWI,3,9
105840,MWI,5.5,9.5
105841,MWI,4,9
105842,MWI,4,9
105843,MWI,7,10
105844,MWI,4,9
105845,MWI,4,9
105846,MWI,4,9
105847,MWI,4,9
105848,MWI,4,9
105849,MWI,1,9
105850,MWI,0.971428571,8.742857143
105851,MWI,4,9
105852,MWI,7,9.998654959
105853,MWI,4,9
105854,MWI,7,10
105855,MWI,4,9
105856,MWI,4,9
105857,MWI,4,9
105858,MWI,7,10
105859,MWI,1,9
105860,MWI,4,8
105861,MWI,1,9
105862,MWI,4,9
105863,MWI,4,9
105864,MWI,4,9
105865,MWI,1,9
105866,MWI,3.923375215,8.000066594
105867,MWI,4,8
105868,MWI,4,8
105869,MWI,4,8
105870,MWI,4,9.410951435
105871,MWI,6,10
105872,MWI,4,9
105873,MWI,4,9
105874,MWI,4,9
105875,MWI,4,9
105876,MWI,4,9
105877,MWI,7,10
105878,MWI,4,9
105879,MWI,4,9
105880,MWI,4,9
105881,MWI,4,9
105882,MWI,2.202481349,7.646675514
105883,MWI,1,9
105884,MWI,1,9
105885,MWI,1,9
105886,MWI,4,9
105887,MWI,1,9
105888,MWI,1,9
105889,MWI,1,9
105890,MWI,1,9
105891,MWI,1,9
105892,MWI,1,9
105893,MWI,1,9
105894,MWI,1,9
105895,MWI,1,9
105896,MWI,4,9
105897,MWI,1,9
105898,MWI,1,9
105899,MWI,1,9
105900,MWI,1,9
105901,MWI,1,9
105902,MWI,4,9
105903,MWI,1,9
105904,MWI,1,9
105905,MWI,4,9
105906,MWI,0.2070839,7.860417519
105907,MWI,2.666695469,9
105908,MWI,1,9
105909,MWI,4,9
105910,MWI,1,9
105911,MWI,4,9.5
105912,MWI,2.5,9
105913,MWI,1,9
105914,MWI,2.5,9
105915,MWI,2.5,9
105916,MWI,4.439768443,0.077372403
105917,MWI,2.528400342,9
105918,MWI,4,9
105919,MWI,4,9
105920,MWI,2.121857277,9
105921,MWI,7,9
105922,MWI,3.872308805,9
105923,MWI,4,9
105924,MWI,7,0.42675834
105925,MWI,4,9
105926,MWI,4,9
105927,MWI,4,9
105928,MWI,4,9
105929,MWI,4,9
105930,MWI,4,9
105931,MWI,4,9
105932,MWI,4,9
105933,MWI,4,9
105934,MWI,7,9
105935,MWI,7,9
105936,MWI,4,9
105937,MWI,6.4,9
105938,MWI,4,9
105939,MWI,4,9
105940,MWI,4,9
105941,MWI,4.908976365,9
105942,MWI,7,9
105943,MWI,4,9
105944,MWI,4,9
105945,MWI,4,9
105946,MWI,4,9
105947,MWI,4,9
105948,MWI,4,9
105949,MWI,4,9
105950,MWI,7,9
105951,MWI,4,9
105952,MWI,4,9
105953,MWI,4,9
105954,MWI,7,9
105955,MWI,7,9
105956,MWI,7,9
105957,MWI,4,9
105958,MWI,4,9
105959,MWI,4,9
105960,MWI,4,9
105961,MWI,6.650664511,8.939250632
105962,MWI,4,9
105963,MWI,4,9
105964,MWI,4,9
105965,MWI,4,9
105966,MWI,7,9
105967,MWI,4,9
105968,MWI,4,9
105969,MWI,4,9
105970,MWI,7,9
105971,MWI,4,9
105972,MWI,4,9
105973,MWI,4,9
105974,MWI,5.5,9
105975,MWI,4,9
105976,MWI,5.776694549,8.833034848
105977,MWI,4,9
105978,MWI,4,9
105979,MWI,4,9
105980,MWI,4,9
105981,MWI,7,9
105982,MWI,7,9
105983,MWI,4,9
105984,MWI,4,9
105985,MWI,7,9
105986,MWI,4,9
105987,MWI,5.413776283,9
105988,MWI,4,9
105989,MWI,4,9
105990,MWI,4,9
105991,MWI,4,9
105992,MWI,4,9
105993,MWI,4,9
105994,MWI,4,9
105995,MWI,4,9
105996,MWI,7,9
105997,MWI,4,9
105998,MWI,7,9
105999,MWI,4,9
106000,MWI,4,9
106001,MWI,4,9
106002,MWI,4,9
106003,MWI,4,9
106004,MWI,4.75,9
106005,MWI,4,9
106006,MWI,7,9
106007,MWI,4,9
106008,MWI,4,9
106009,MWI,4,9
106010,MWI,7,9
106011,MWI,4,9
106012,MWI,4,9
106013,MWI,4,9
106014,MWI,1,9
106015,MWI,1,9
106016,MWI,7,7.897545022
106017,MWI,4,9
106018,MWI,4,9
106019,MWI,4,9
106020,MWI,4,8
106021,MWI,4,8
106022,MWI,4,8
106023,MWI,4,9
106024,MWI,4,9
106025,MWI,4,9
106026,MWI,4,8
106027,MWI,4,9
106028,MWI,4,9
106029,MWI,4,9
106030,MWI,4,8
106031,MWI,4,8
106032,MWI,4,9
106033,MWI,4,9
106034,MWI,4,9
106035,MWI,4,9
106036,MWI,4,9
106037,MWI,4,9
106038,MWI,4,9
106039,MWI,7,10
106040,MWI,7,10
106041,MWI,4,9
106042,MWI,3.25,9
106043,MWI,4,9
106044,MWI,4,9
106045,MWI,4,9
106046,MWI,7,9
106047,MWI,7,9
106048,MWI,4,9
106049,MWI,4,9
106050,MWI,4,9
106051,MWI,4,9
106052,MWI,4,9
106053,MWI,7,9
106054,MWI,7,9
106055,MWI,7,9
106056,MWI,4,9
106057,MWI,4,9
106058,MWI,4,9
106059,MWI,7,9
106060,MWI,4,9
106061,MWI,7,9
106062,MWI,4,9
106063,MWI,7,9
106064,MWI,4,9
106065,MWI,4,9
106066,MWI,4,9
106067,MWI,4,9
106068,MWI,4,9
106069,MWI,2,9
106070,MWI,4,9
106071,MWI,4,9
106072,MWI,4,9
106073,MWI,4,9
106074,MWI,7,9
106075,MWI,7,9
106076,MWI,4,9
106077,MWI,4,9
106079,MWI,7,9
106080,MWI,4,9
106081,MWI,4,9
106082,MWI,7,9
106083,MWI,4,9
106084,MWI,4,9
106085,MWI,4,9
106086,MWI,4,9
106087,MWI,4,9
106088,MWI,4,9
106089,MWI,4,9
106090,MWI,4,9
106091,MWI,4,9
106092,MWI,7,9
106093,MWI,4,9
106094,MWI,4,9
106095,MWI,4,9
106096,MWI,2.5,9
106097,MWI,4,9
106098,MWI,4,9
106099,MWI,7,9
106100,MWI,4,9
106101,MWI,4,9
106102,MWI,1,9
106103,MWI,4,9
106104,MWI,4,9
106105,MWI,4,9
106106,MWI,6.865668345,8.26966327
106107,MWI,4,9
106108,MWI,4,9
106109,MWI,4,9
106110,MWI,4,9
106111,MWI,4,9
106112,MWI,4,9
106113,MWI,4,9
106114,MWI,7,9
106115,MWI,4,9
106116,MWI,4,9
106117,MWI,4,9
106118,MWI,4,9
106119,MWI,4,9
106120,MWI,1,9
106121,MWI,1,9
106122,MWI,4,9
106123,MWI,1,9
106124,MWI,4,9
106125,MWI,4,8
106126,MWI,4,9
106127,MWI,3.979669079,9
106128,MWI,7,9
106129,MWI,4,9
106130,MWI,4,9
106131,MWI,4,9
106132,MWI,4,9
106133,MWI,4,9
106134,MWI,7,9
106135,MWI,7,9
106136,MWI,4,9
106137,MWI,4,9
106138,MWI,4,9
106139,MWI,4,9
106140,MWI,4,9
106141,MWI,4,9
106142,MWI,4,9
106143,MWI,4,9
106144,MWI,4,9
106145,MWI,4,9
106146,MWI,1.624595181,9
106147,MWI,4,9
106148,MWI,7,9
106149,MWI,3.83963743,8.672841583
106150,MWI,4,9
106151,MWI,4,9
106152,MWI,4,9
106153,MWI,4,9
106154,MWI,4,9
106155,MWI,1,9
106156,MWI,4,9
106157,MWI,4,9
106158,MWI,2.5,9
106159,MWI,4,9
106160,MWI,1,9
106161,MWI,7,9
106162,MWI,4,9
106163,MWI,4,9
106164,MWI,4,9
106165,MWI,4,9
106166,MWI,4,9
106167,MWI,7,9
106168,MWI,4,9
106169,MWI,4,9
106170,MWI,7,9
106171,MWI,7,9
106172,MWI,6.047241305,9
106173,MWI,4,9
106174,MWI,4,9
106175,MWI,7,6.67446818
106176,MWI,7,9
106177,MWI,4,9
106178,MWI,7,9
106179,MWI,4,9
106180,MWI,4,9
106181,MWI,4,9
106182,MWI,4,9
106183,MWI,4,9
106184,MWI,5.5,9
106185,MWI,1,9
106186,MWI,7,9
106187,MWI,7,9
106188,MWI,4,9
106189,MWI,7,9
106190,MWI,4,9
106191,MWI,7,9
106192,MWI,7,9
106193,MWI,4,9
106194,MWI,4,9
106195,MWI,4,9
106196,MWI,4,9
106197,MWI,4,9
106198,MWI,7,9
106199,MWI,2.181292386,9
106200,MWI,4,9
106201,MWI,4,9
106202,MWI,4,9
106203,MWI,4,9
106204,MWI,7,9
106205,MWI,4,9
106206,MWI,5.5,9
106207,MWI,4,9
106208,MWI,4,9
106209,MWI,7,9
106210,MWI,4,9
106211,MWI,4,9
106212,MWI,4.437991972,9
106213,MWI,1,8
106214,MWI,4,9
106215,MWI,2.5,9
106216,MWI,1,9
106217,MWI,1,8.5
106218,MWI,7,9
106219,MWI,4,9
106220,MWI,7,9
106221,MWI,4,9
106222,MWI,4,9
106223,MWI,1,9
106224,MWI,7,9
106225,MWI,7,9
106226,MWI,7,9
106227,MWI,1,9
106228,MWI,4,9
106229,MWI,4,9
106230,MWI,4,9
106231,MWI,7,9
106232,MWI,1,8
106233,MWI,4,9
106234,MWI,7,9
106235,MWI,4,9
106236,MWI,4,9
106237,MWI,7,9
106238,MWI,7,9
106239,MWI,4,9
106240,MWI,4,9
106241,MWI,7,8.457595009
106242,MWI,4.883268486,8.856507071
106243,MWI,7,9
106244,MWI,2.5,9
106245,MWI,1,8
106246,MWI,7,9
106247,MWI,1.172597115,8.074332486
106248,MWI,4,9
106249,MWI,7,9
106250,MWI,7,9
106251,MWI,4,9
106252,MWI,4,9
106253,MWI,4,9
106254,MWI,4,9
106255,MWI,7,9
106256,MWI,7,9
106257,MWI,4,9
106258,MWI,1.213863042,9
106259,MWI,1,8
106260,MWI,4,9
106261,MWI,4,9
106262,MWI,4,9
106263,MWI,7,9
106264,MWI,7,9
106265,MWI,4,9
106266,MWI,1,9
106267,MWI,7,9
106268,MWI,7,9
106269,MWI,7,9
106270,MWI,7,9
106271,MWI,4,9
106272,MWI,4,9
106273,MWI,4,9
106274,MWI,4,9
106275,MWI,7,9
106276,MWI,4,9
106277,MWI,4,9
106278,MWI,4,9
106279,MWI,4,9
106280,MWI,4,9
106281,MWI,4,9
106282,MWI,4,9
106283,MWI,1,9
106284,MWI,1,9
106285,MWI,4,9
