OBJECTID,ISO,u5pop.mean,imr.mean.10000,imr.perc.mean,uw.count.sum,uw.perc.mean
101331,KEN,4518.039935,560,0.056,131.0605673,0.296
101332,KEN,29103.24023,443,0.0443,37.28533819,0.156
101333,KEN,29103.24023,443,0.0443,37.67674966,0.156
101334,KEN,38428.97757,440,0.044,119.2974546,0.154
101335,KEN,7012.470337,560,0.056,278.2732762,0.296
101336,KEN,40734.89996,850.8585334,0.085085853,189.387503,0.232161656
101337,KEN,28545.47651,610,0.061,230.5335297,0.249
101338,KEN,69655.20003,1278.17598,0.127817598,334.2589276,0.20259889
101339,KEN,22897.20354,1330,0.133,84.55641288,0.199
101340,KEN,58945.11181,440,0.044,270.8122342,0.154
101341,KEN,28289.18286,458.0131832,0.045801318,1465.374925,0.163825373
101342,KEN,7806.643514,559.0754858,0.055907549,708.8202443,0.294905181
101343,KEN,31275.70046,481.6365612,0.048163656,68.20781448,0.203253005
101344,KEN,48846.98828,440,0.044,104.133161,0.154
101345,KEN,58476.30859,1313,0.1313,305.5838423,0.2
101346,KEN,48846.98828,440,0.044,175.4075358,0.154
101347,KEN,28202.16992,696,0.0696,217.8722174,0.243
101348,KEN,58476.30859,1313,0.1313,126.0068131,0.2
101349,KEN,12185.50532,610,0.061,136.4343097,0.249
101350,KEN,24993.43784,1328.963856,0.132896386,255.1875517,0.19906095
101351,KEN,16100.29434,527.4515435,0.052745154,444.2611022,0.257636662
101352,KEN,48846.98828,440,0.044,135.3915195,0.154
101353,KEN,59018.44922,440,0.044,98.09936013,0.154
101354,KEN,58476.30859,1313,0.1313,114.0086077,0.2
101355,KEN,58619.20362,1309.427884,0.130942788,417.4465167,0.20025979
101356,KEN,20099.03906,1141,0.1141,264.2167717,0.212
101357,KEN,132042,570,0.057,215.8856742,0.137
101358,KEN,18870.94853,569.8931549,0.056989315,1806.318826,0.281648458
101359,KEN,15651.96558,560,0.056,105.1483294,0.296
101360,KEN,15694.12012,560,0.056,91.46259392,0.296
101361,KEN,1518.407152,892.3825688,0.089238257,0,0
101362,KEN,15593.11285,560,0.056,331.3112783,0.296
101363,KEN,256199.5938,667,0.0667,71.65016802,0.13
101364,KEN,256199.5938,667,0.0667,83.96197217,0.13
101365,KEN,62513.51953,611,0.0611,82.33499112,0.171
101366,KEN,19689.319,572.6617061,0.057266171,19.88695524,0.277283255
101367,KEN,62513.51953,611,0.0611,641.3156546,0.171
101368,KEN,8718.851563,440,0.044,17.11491962,0.154
101369,KEN,38737.54246,532.7928801,0.053279288,147.416294,0.263666901
101370,KEN,32574.78906,491,0.0491,135.1041126,0.214
101371,KEN,42749.48828,560,0.056,136.1594835,0.296
101372,KEN,34648.25,440,0.044,77.14946669,0.154
101373,KEN,32574.78906,491,0.0491,74.178366,0.214
101374,KEN,38843.91016,1330,0.133,195.0265226,0.199
101375,KEN,24207.18945,1330,0.133,46.72522528,0.199
101376,KEN,32574.78906,491,0.0491,117.4352901,0.214
101377,KEN,32574.78906,491,0.0491,132.7599871,0.214
101378,KEN,42749.48828,560,0.056,175.3162099,0.296
101379,KEN,32758.43705,492.2454138,0.049224541,102.8424063,0.215480057
101380,KEN,42749.48828,560,0.056,329.2854652,0.296
101381,KEN,29103.24023,443,0.0443,39.36187964,0.156
101382,KEN,29103.24023,443,0.0443,17.19168949,0.156
101383,KEN,34648.25,440,0.044,53.01758522,0.154
101384,KEN,24207.18945,1330,0.133,88.7027274,0.199
101385,KEN,15869.30804,1330,0.133,333.5521029,0.199
101386,KEN,8753.894009,440.0397953,0.04400398,109.5948767,0.15402274
101387,KEN,31284.05093,560,0.056,85.41441249,0.296
101388,KEN,4884.403809,560,0.056,123.8965135,0.296
101389,KEN,6986.151855,610,0.061,66.38732952,0.249
101390,KEN,56101.32031,440,0.044,65.4119987,0.154
101391,KEN,9896.779726,560,0.056,160.7202561,0.296
101392,KEN,56023.0905,440.1139344,0.044011393,78.81759647,0.15413465
101393,KEN,75883.4716,1330,0.133,555.4918238,0.199
101394,KEN,44904.57031,776,0.0776,504.5644543,0.237
101395,KEN,39042.87125,776.537795,0.07765378,203.2875444,0.23779408
101396,KEN,34648.25,440,0.044,143.5377153,0.154
101397,KEN,34648.25,440,0.044,36.38874671,0.154
101398,KEN,34648.25,440,0.044,49.35705443,0.154
101399,KEN,32574.78906,491,0.0491,59.12647921,0.214
101400,KEN,42749.48828,560,0.056,152.7635644,0.296
101401,KEN,29103.24023,443,0.0443,26.4588269,0.156
101402,KEN,29103.24023,443,0.0443,70.56745954,0.156
101403,KEN,38843.91016,1330,0.133,270.0591385,0.199
101404,KEN,24207.18945,1330,0.133,94.13836845,0.199
101405,KEN,29103.24023,443,0.0443,16.08343296,0.156
101406,KEN,32574.78906,491,0.0491,122.7086644,0.214
101407,KEN,24207.18945,1330,0.133,79.59886136,0.199
101408,KEN,34648.25,440,0.044,60.82511905,0.154
101409,KEN,34169.51172,451.7753133,0.045177531,40.18026444,0.16785331
101410,KEN,7810.259029,560,0.056,161.5656417,0.296
101411,KEN,34655.94702,440,0.044,56.88192086,0.154
101412,KEN,34648.25,440,0.044,17.37007785,0.154
101413,KEN,42749.48828,560,0.056,160.9181338,0.296
101414,KEN,42142.87204,1330,0.133,258.2458089,0.199
101415,KEN,32590.5239,490.9458118,0.049094581,87.69718509,0.213936469
101416,KEN,22143.62107,1330,0.133,644.0976138,0.199
101417,KEN,29103.24023,443,0.0443,20.11062262,0.156
101418,KEN,34631.72104,440.4065555,0.044040656,40.45911834,0.154478301
101419,KEN,30726.57899,560,0.056,87.13229452,0.296
101420,KEN,39074.69922,688,0.0688,31.35346514,0.244
101421,KEN,30777.51611,560,0.056,377.429957,0.296
101422,KEN,41602.54272,726.156972,0.072615697,976.631828,0.240964786
101423,KEN,32574.78906,491,0.0491,66.97003182,0.214
101424,KEN,28827.39187,627.7737636,0.062777376,226.1310348,0.247860656
101425,KEN,35108.49676,482.2743358,0.048227434,73.62153353,0.203769911
101426,KEN,38817.67349,440,0.044,62.21255801,0.154
101427,KEN,25040.48271,1330,0.133,61.69094709,0.199
101428,KEN,40964.77023,560,0.056,88.80065589,0.296
101429,KEN,32574.78906,491,0.0491,58.82753771,0.214
101430,KEN,36271.8514,440,0.044,34.58839107,0.154
101431,KEN,32574.78906,491,0.0491,51.17745247,0.214
101432,KEN,29103.24023,443,0.0443,19.8045409,0.156
101433,KEN,24207.18945,1330,0.133,7.604047038,0.199
101434,KEN,43949.21246,1330,0.133,162.537513,0.199
101435,KEN,34989.09284,488.7327322,0.048873273,93.449553,0.211516785
101436,KEN,50059.52145,1330,0.133,212.5120934,0.199
101437,KEN,39901.16468,1330,0.133,408.0954587,0.199
101438,KEN,66885.33478,1330,0.133,276.2465919,0.199
101439,KEN,20316.26861,560,0.056,97.69146476,0.296
101440,KEN,47798.66594,440,0.044,64.77222067,0.154
101441,KEN,35880.24153,479.6165762,0.047961658,110.5171028,0.200653917
101442,KEN,37281.23584,474.7917869,0.047479179,177.1914372,0.194997267
101443,KEN,36262.71221,478.2994114,0.047829941,61.32321892,0.199109655
101444,KEN,33299.50265,654.3532132,0.065435321,163.5453628,0.246156845
101445,KEN,80315.99765,1330,0.133,528.9413321,0.199
101446,KEN,29103.24023,443,0.0443,26.60094902,0.156
101447,KEN,45209.58749,1330,0.133,261.8051874,0.199
101448,KEN,41394.73493,440,0.044,49.10875108,0.154
101449,KEN,47863.64697,440,0.044,109.6185935,0.154
101450,KEN,34648.25,440,0.044,25.93380703,0.154
101451,KEN,81355.50408,1330,0.133,403.7427095,0.199
101452,KEN,29105.79637,442.9993962,0.04429994,27.70026239,0.155999598
101453,KEN,14557.41061,446.6304543,0.044663045,314.7786073,0.157788831
101454,KEN,48323.71016,1330,0.133,121.3779261,0.199
101455,KEN,66361.21679,1330,0.133,124.9778557,0.199
101456,KEN,50681.74188,440,0.044,98.58464361,0.154
101457,KEN,17663.03065,560,0.056,125.8723781,0.296
101458,KEN,975.0049032,586,0.0586,856.6442642,0.286
101459,KEN,38185.64046,471.6771691,0.047167717,69.32497745,0.191345647
101460,KEN,38975.77263,440.6680029,0.0440668,46.56773027,0.154445335
101461,KEN,34700.27293,691.9367262,0.069193673,224.813562,0.243085826
101462,KEN,40037.02077,440.4173248,0.044041732,43.19843513,0.154278217
101463,KEN,10117.3715,609.8802897,0.060988029,47.69875936,0.248920193
101464,KEN,44841.23016,775.043901,0.07750439,365.3058637,0.237076053
101465,KEN,56069.6172,440,0.044,127.7744184,0.154
101466,KEN,56081.55534,440,0.044,109.1029914,0.154
101467,KEN,56087.84393,440,0.044,171.3735713,0.154
101468,KEN,52487.12891,1330,0.133,148.9897955,0.199
101469,KEN,40995.64063,462,0.0462,50.37084069,0.18
101470,KEN,40995.64063,462,0.0462,116.9157636,0.18
101471,KEN,41803.76953,440,0.044,29.79526514,0.154
101472,KEN,40995.64063,462,0.0462,120.0417829,0.18
101473,KEN,26852.66254,628.5343758,0.062853438,223.4557846,0.247660166
101474,KEN,43477.79308,458.3849787,0.045838498,59.10931142,0.175727702
101475,KEN,40995.64063,462,0.0462,33.07989885,0.18
101476,KEN,41803.76953,440,0.044,49.54076662,0.154
101477,KEN,41803.76953,440,0.044,62.00714176,0.154
101478,KEN,22278.38487,610,0.061,193.4746656,0.249
101479,KEN,92717.96875,1330,0.133,229.1994795,0.199
101480,KEN,75206.81756,1127.103363,0.112710336,199.4934415,0.212917098
101481,KEN,24189.96094,1330,0.133,27.69814384,0.199
101482,KEN,4254.569082,560,0.056,418.0713013,0.296
101483,KEN,14617.55957,560,0.056,359.3580016,0.296
101484,KEN,92717.96875,1330,0.133,485.3343315,0.199
101485,KEN,41803.76953,440,0.044,318.1884003,0.154
101486,KEN,40995.64063,462,0.0462,105.1683776,0.18
101487,KEN,56101.32031,440,0.044,144.575021,0.154
101488,KEN,24189.96094,1330,0.133,46.70324527,0.199
101489,KEN,41803.76953,440,0.044,55.91099733,0.154
101490,KEN,52487.12891,1330,0.133,160.136916,0.199
101491,KEN,56101.32031,440,0.044,83.5137809,0.154
101492,KEN,41803.76953,440,0.044,59.40750853,0.154
101493,KEN,40995.64063,462,0.0462,66.42670652,0.18
101494,KEN,49973.75984,1330,0.133,150.9218707,0.199
101495,KEN,24189.96094,1330,0.133,193.176661,0.199
101496,KEN,46597.30828,1330,0.133,2386.369441,0.199
101497,KEN,1771.85421,562.7344337,0.056273443,117.4434411,0.295005661
101498,KEN,6076.028947,560,0.056,373.6931261,0.296
101499,KEN,83985.74404,1228.822241,0.122882224,165.6886426,0.205939991
101500,KEN,59586.44872,1330,0.133,392.1769355,0.199
101501,KEN,52487.12891,1330,0.133,519.5982204,0.199
101502,KEN,56101.32031,440,0.044,74.14473478,0.154
101503,KEN,7947.799805,610,0.061,251.490634,0.249
101504,KEN,11195.37012,1330,0.133,223.3320515,0.199
101505,KEN,34426.38454,1330,0.133,118.6080896,0.199
101506,KEN,56101.32031,440,0.044,134.1410121,0.154
101507,KEN,983.5762634,783,0.0783,158.946701,0.1055
101508,KEN,41803.76953,440,0.044,51.26159579,0.154
101509,KEN,6542.290613,560,0.056,105.3955977,0.296
101510,KEN,52487.12891,1330,0.133,108.9103136,0.199
101511,KEN,41794.3861,750.5929758,0.075059298,350.7714607,0.238836652
101512,KEN,92717.96875,1330,0.133,485.7711469,0.199
101513,KEN,41803.76953,440,0.044,45.15138503,0.154
101514,KEN,8249.004352,610,0.061,123.6005012,0.249
101515,KEN,55911.65889,440,0.044,353.3337161,0.154
101516,KEN,41803.76953,440,0.044,35.58952717,0.154
101517,KEN,56101.32031,440,0.044,109.276459,0.154
101518,KEN,56101.32031,440,0.044,147.6111556,0.154
101519,KEN,8115.799725,610,0.061,785.4072559,0.249
101520,KEN,40995.64063,462,0.0462,174.2407009,0.18
101521,KEN,4894.055558,560,0.056,179.1638185,0.296
101522,KEN,34666.91287,692.3688091,0.069236881,134.5793718,0.243045628
101523,KEN,41803.76953,440,0.044,83.54437094,0.154
101524,KEN,40995.64063,462,0.0462,300.2980641,0.18
101525,KEN,51383.15728,851.0655108,0.085106551,257.8485097,0.231851102
101526,KEN,40995.64063,462,0.0462,86.83635806,0.18
101527,KEN,52487.12891,1330,0.133,240.9411045,0.199
101528,KEN,14617.55957,560,0.056,255.3245557,0.296
101529,KEN,51914.22844,1330,0.133,261.3008217,0.199
101530,KEN,40995.64063,462,0.0462,241.2093333,0.18
101531,KEN,92717.96875,1330,0.133,208.6019822,0.199
101532,KEN,24189.96094,1330,0.133,68.53842809,0.199
101533,KEN,52487.12891,1330,0.133,379.9830733,0.199
101534,KEN,56101.32031,440,0.044,95.01777744,0.154
101535,KEN,24189.96094,1330,0.133,245.2570944,0.199
101536,KEN,16860.04155,551.6687179,0.055166872,51.57586182,0.286138482
101537,KEN,56101.32031,440,0.044,78.86903837,0.154
101538,KEN,41803.76953,440,0.044,32.01691767,0.154
101539,KEN,92717.96875,1330,0.133,286.2367887,0.199
101540,KEN,56101.32031,440,0.044,63.15690357,0.154
101541,KEN,41803.76953,440,0.044,77.02367865,0.154
101542,KEN,52487.12891,1330,0.133,157.333842,0.199
101543,KEN,41803.76953,440,0.044,87.30490798,0.154
101544,KEN,51470.92446,440,0.044,1862.516013,0.154
101545,KEN,43720.73008,458.0311638,0.045803116,59.69067027,0.175309557
101546,KEN,52487.12891,1330,0.133,226.4562077,0.199
101547,KEN,41803.76953,440,0.044,37.76090388,0.154
101548,KEN,92717.96875,1330,0.133,355.52637,0.199
101549,KEN,41803.76953,440,0.044,29.97742268,0.154
101550,KEN,56101.32031,440,0.044,80.05444708,0.154
101551,KEN,56101.32031,440,0.044,120.8617537,0.154
101552,KEN,56101.32031,440,0.044,120.0113198,0.154
101553,KEN,40995.64063,462,0.0462,170.376132,0.18
101554,KEN,41803.76953,440,0.044,61.36258641,0.154
101555,KEN,14882.82031,447,0.0447,186.6622163,0.158
101556,KEN,56101.32031,440,0.044,146.6736591,0.154
101557,KEN,92717.96875,1330,0.133,194.636121,0.199
101558,KEN,34721.73665,485.3088445,0.048530884,183.5322667,0.207590061
101559,KEN,55778.15219,440.4706639,0.044047066,106.4890698,0.154556239
101560,KEN,11195.37012,1330,0.133,272.9717178,0.199
101561,KEN,41803.76953,440,0.044,30.78823202,0.154
101562,KEN,4900.300836,560,0.056,112.3928751,0.296
101563,KEN,40995.64063,462,0.0462,156.7992098,0.18
101564,KEN,92717.96875,1330,0.133,298.5413352,0.199
101565,KEN,56101.32031,440,0.044,85.5306947,0.154
101566,KEN,24583.78906,610,0.061,253.3138036,0.249
101567,KEN,44904.57031,776,0.0776,600.7486834,0.237
101568,KEN,92642.40868,1329.124507,0.132912451,339.2849564,0.199060052
101569,KEN,52487.12891,1330,0.133,160.1186932,0.199
101570,KEN,56101.32031,440,0.044,157.8141629,0.154
101571,KEN,52487.12891,1330,0.133,130.7502037,0.199
101572,KEN,56101.32031,440,0.044,93.83429002,0.154
101573,KEN,41803.76953,440,0.044,203.0597304,0.154
101574,KEN,56101.32031,440,0.044,94.00895046,0.154
101575,KEN,9922.370117,610,0.061,4941.339844,0.249
101576,KEN,24189.96094,1330,0.133,369.414641,0.199
101577,KEN,40995.64063,462,0.0462,89.92373027,0.18
101578,KEN,24189.96094,1330,0.133,66.87326249,0.199
101579,KEN,66495.04511,1026.162578,0.102616258,204.5592748,0.219840834
101580,KEN,10089.06699,610,0.061,147.1891392,0.249
101581,KEN,24189.96094,1330,0.133,80.24508775,0.199
101582,KEN,52487.12891,1330,0.133,374.1603671,0.199
101583,KEN,92717.96875,1330,0.133,499.1729333,0.199
101584,KEN,52487.12891,1330,0.133,300.2038188,0.199
101585,KEN,44904.57031,776,0.0776,485.6639809,0.237
101586,KEN,44904.57031,776,0.0776,806.4926198,0.237
101587,KEN,44904.57031,776,0.0776,401.2048464,0.237
101588,KEN,92717.96875,1330,0.133,349.3334542,0.199
101589,KEN,42217.55368,460.2203987,0.04602204,69.88880084,0.177896835
101590,KEN,46925.20007,799.4124518,0.079941245,210.0635097,0.235394092
101591,KEN,52487.12891,1330,0.133,237.9731357,0.199
101592,KEN,41803.76953,440,0.044,96.45099625,0.154
101593,KEN,56101.32031,440,0.044,109.3083916,0.154
101594,KEN,41803.76953,440,0.044,102.5526141,0.154
101595,KEN,90244.55274,1301.341245,0.130134125,258.5000925,0.200965763
101596,KEN,14882.82031,447,0.0447,182.6557221,0.158
101597,KEN,14617.55957,560,0.056,286.8876334,0.296
101598,KEN,56101.32031,440,0.044,158.1643232,0.154
101599,KEN,11088.91161,1330,0.133,285.9692013,0.199
101600,KEN,43776.66893,766.7861992,0.07667862,123.9284975,0.237666058
101601,KEN,9254.291846,560,0.056,241.7964815,0.296
101602,KEN,50400.2549,448.3030649,0.044830306,112.9791353,0.163812713
101603,KEN,56101.32031,440,0.044,83.19128267,0.154
101604,KEN,40995.64063,462,0.0462,548.0127773,0.18
101605,KEN,56101.32031,440,0.044,158.2924144,0.154
101606,KEN,6268.185093,560,0.056,380.2585096,0.296
101607,KEN,92717.96875,1330,0.133,399.3392555,0.199
101608,KEN,41803.76953,440,0.044,28.95712909,0.154
101609,KEN,73928.16528,1330,0.133,312.2377461,0.199
101610,KEN,25274.69096,520.4065635,0.052040656,138.0222909,0.2491343
101611,KEN,24045.09022,1330,0.133,415.763632,0.199
101612,KEN,41803.76953,440,0.044,105.171566,0.154
101613,KEN,41803.76953,440,0.044,55.59990735,0.154
101614,KEN,56101.32031,440,0.044,374.7089896,0.154
101615,KEN,92717.96875,1330,0.133,272.2272848,0.199
101616,KEN,56101.32031,440,0.044,101.3162876,0.154
101617,KEN,92717.96875,1330,0.133,404.9707955,0.199
101618,KEN,10688.00014,599.8516778,0.059985168,504.7764523,0.243030399
101619,KEN,42522.44103,756.54044,0.075654044,304.7215512,0.238406715
101620,KEN,24583.78906,610,0.061,418.809727,0.249
101621,KEN,44904.57031,776,0.0776,136.9704864,0.237
101622,KEN,24160.09624,1330,0.133,426.476922,0.199
101623,KEN,40995.64063,462,0.0462,137.4609645,0.18
101624,KEN,92717.96875,1330,0.133,263.4823616,0.199
101625,KEN,16433.04433,450.5185186,0.045051852,324.2462758,0.159876543
101626,KEN,41160.04855,461.7605553,0.046176056,51.77181521,0.17971702
101627,KEN,52487.12891,1330,0.133,388.1528241,0.199
101628,KEN,2902.214429,780,0.078,4.975057433,0.211
101629,KEN,8800.716797,560,0.056,148.5649598,0.296
101630,KEN,7434.846666,560,0.056,632.4023953,0.296
101631,KEN,51.20502513,2.061841915,0.000206184,0.21626076,0.000557755
101632,KEN,19370.99023,780,0.078,194.4182162,0.211
101633,KEN,431.5215461,17.37581827,0.001737582,6.949863543,0.004700382
101634,KEN,14563.73839,560,0.056,383.3792259,0.296
101635,KEN,92717.96875,1330,0.133,235.1038347,0.199
101636,KEN,41803.76953,440,0.044,177.8312315,0.154
101637,KEN,910.8441737,565.0348535,0.056503485,65.87943038,0.294169144
101638,KEN,55872.93612,440.3326201,0.044033262,111.3369177,0.154393096
101639,KEN,42196.43639,460.251154,0.046025115,91.98135864,0.177933182
101640,KEN,868.2697144,801.3539021,0.08013539,23.13087811,0.036592789
101641,KEN,53699.05225,443.4986772,0.044349868,75.94766336,0.1581348
101642,KEN,40995.64063,462,0.0462,146.9651867,0.18
101643,KEN,52487.12891,1330,0.133,237.6580068,0.199
101644,KEN,18404.9807,545.7626306,0.054576263,177.4871657,0.279147604
101645,KEN,62711.01654,1330,0.133,389.8630593,0.199
101646,KEN,52487.12891,1330,0.133,112.7035641,0.199
101647,KEN,84839.92164,1320.727902,0.13207279,982.1077092,0.199623872
101648,KEN,50744.51338,440,0.044,463.3670764,0.154
101649,KEN,52487.12891,1330,0.133,277.5139421,0.199
101650,KEN,92717.96875,1330,0.133,222.5067954,0.199
101651,KEN,40535.35372,740.307969,0.074030797,381.6139118,0.239580147
101652,KEN,40994.63254,462.0037452,0.046200375,261.7082034,0.180004433
101653,KEN,41803.76953,440,0.044,127.887782,0.154
101654,KEN,10907.5594,602.6792798,0.060267928,147.2422011,0.244693694
101655,KEN,56101.32031,440,0.044,69.6486226,0.154
101656,KEN,92717.96875,1330,0.133,641.5499841,0.199
101657,KEN,41803.76953,440,0.044,82.74746121,0.154
101658,KEN,65093.54841,1009.923842,0.100992384,232.1532355,0.220954682
101659,KEN,351.4472923,907.75,0.090775,0,0
101660,KEN,56101.32031,440,0.044,118.6426532,0.154
101661,KEN,49802.55017,440,0.044,753.8741616,0.154
101662,KEN,10804.79086,610,0.061,109.371981,0.249
101663,KEN,26476.626,628.2598175,0.062825982,405.05278,0.247694119
101664,KEN,52487.12891,1330,0.133,252.7658972,0.199
101665,KEN,5015.260466,560,0.056,252.3736962,0.296
101666,KEN,16232.4751,450.0632898,0.045006329,210.039041,0.159633755
101667,KEN,92717.96875,1330,0.133,557.0501344,0.199
101668,KEN,41803.76953,440,0.044,98.57784769,0.154
101669,KEN,92717.96875,1330,0.133,251.4116966,0.199
101670,KEN,56101.32031,440,0.044,121.1417699,0.154
101671,KEN,2787.025263,560,0.056,247.9385922,0.296
101672,KEN,10691.43063,560,0.056,381.4768753,0.296
101673,KEN,6459.239597,560,0.056,244.4334513,0.296
101674,KEN,34711.50131,476.0931846,0.047609318,528.4771728,0.196676935
101675,KEN,38580.95625,745.7115916,0.074571159,556.9409463,0.239271631
101676,KEN,23920.88559,1330,0.133,287.7146902,0.199
101677,KEN,52248.86239,1319.301057,0.131930106,940.9704037,0.19962935
101678,KEN,41803.76953,440,0.044,131.8810472,0.154
101679,KEN,11138.6333,1330,0.133,91.23391092,0.199
101680,KEN,51810.18568,446.2496335,0.044624963,67.48436664,0.161385931
101681,KEN,52487.12891,1330,0.133,162.8849603,0.199
101682,KEN,4779.749359,610,0.061,146.8178651,0.249
101683,KEN,37789.4437,741.9204596,0.074192046,689.9766527,0.239555966
101684,KEN,92717.96875,1330,0.133,352.5785756,0.199
101685,KEN,24583.78906,610,0.061,148.1824429,0.249
101686,KEN,237.0752487,780,0.078,100.0457611,0.211
101687,KEN,37525.1641,560,0.056,2292.767492,0.296
101688,KEN,2351.708026,560,0.056,28.73512979,0.296
101689,KEN,22718.09572,560,0.056,141.5886008,0.296
101690,KEN,39101.67708,560,0.056,138.9589223,0.296
101691,KEN,20124.08189,1141.089145,0.114108915,150.2821127,0.210841113
101692,KEN,78521.30263,516.9452508,0.051694525,102.8549316,0.153446972
